CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;73;211;227;421
01:00;59;184;236;421
02:00;45;211;194;343
03:00;38;203;133;242
04:00;36;214;115;212
05:00;35;213;128;230
06:00;44;207;201;352
07:00;53;208;295;504
08:00;66;213;333;575
09:00;86;211;464;796
10:00;90;191;414;723
11:00;114;145;440;788
12:00;88;136;277;512
13:00;89;110;260;487
14:00;95;115;243;467
15:00;114;137;321;606
16:00;111;154;318;599
17:00;118;193;413;751
18:00;118;236;464;829
19:00;153;231;775;1337
20:00;108;218;506;883
21:00;81;144;337;597
22:00;76;156;265;483
23:00;82;201;312;560
