CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;53;48;45;37;880;109
01:00;62;118;114;37;1200;118
02:00;42;68;65;19;790;69
03:00;42;55;51;22;740;75
04:00;37;40;38;18;650;65
05:00;35;38;37;15;630;58
06:00;41;40;37;30;650;86
07:00;45;41;37;42;680;109
08:00;53;50;45;55;850;138
09:00;56;54;50;63;900;152
10:00;60;59;54;70;1060;167
11:00;57;56;54;56;800;142
12:00;54;55;53;56;820;139
13:00;50;52;50;52;830;130
14:00;53;57;55;56;900;138
15:00;62;63;60;70;1090;167
16:00;69;77;72;87;1230;201
17:00;65;52;50;61;1050;158
18:00;66;43;42;58;970;154
19:00;65;48;46;59;960;155
20:00;60;43;42;55;900;143
21:00;60;46;44;55;930;144
22:00;56;57;55;47;890;127
23:00;50;60;58;35;830;103
