CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;88;116;75;60;1100;179
01:00;71;126;85;29;1100;115
02:00;55;98;75;45;1320;125
03:00;43;89;70;21;1120;76
04:00;46;90;69;36;1110;99
05:00;46;90;69;67;1170;148
06:00;50;86;66;119;1230;232
07:00;64;85;62;187;1550;350
08:00;98;86;62;291;1840;541
09:00;81;88;61;231;1630;434
10:00;79;92;65;191;1640;370
11:00;98;90;65;137;1280;307
12:00;95;94;66;106;1210;256
13:00;109;89;63;127;1280;302
14:00;112;75;52;108;1140;278
15:00;92;59;39;65;870;191
16:00;81;56;34;53;800;162
17:00;91;54;35;56;770;176
18:00;115;56;36;104;940;273
19:00;131;56;34;158;1010;371
20:00;143;64;39;199;1430;448
21:00;135;81;56;168;1570;391
22:00;118;86;63;108;1590;283
23:00;76;88;64;43;1000;142
