CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;58;77;74;33;770;109
01:00;28;42;39;9;400;43
02:00;17;37;35;4;350;25
03:00;16;36;34;3;350;22
04:00;25;38;35;7;350;38
05:00;27;39;34;9;330;42
06:00;49;46;36;29;420;93
07:00;73;58;42;60;590;165
08:00;96;70;46;123;730;285
09:00;87;80;47;92;600;228
10:00;91;80;47;102;650;247
11:00;79;72;45;77;620;197
12:00;74;73;47;61;630;168
13:00;76;69;47;52;670;157
14:00;70;68;46;52;670;151
15:00;98;81;51;74;780;212
16:00;71;63;43;55;760;156
17:00;78;63;46;62;730;173
18:00;86;79;57;68;820;190
19:00;81;78;61;77;830;199
20:00;85;86;70;85;950;215
21:00;70;83;71;63;850;166
22:00;;78;72;;870;
23:00;71;81;75;54;910;154
