CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;51;163;92;1340;191
01:00;42;172;47;1100;114
02:00;;74;;;
03:00;31;68;40;750;91
04:00;31;64;54;760;114
05:00;34;66;123;970;221
06:00;41;65;204;1610;353
07:00;46;89;197;1930;347
08:00;57;112;191;1730;347
09:00;57;95;127;1220;251
10:00;61;100;90;1110;198
11:00;55;80;60;930;146
12:00;66;86;66;970;167
13:00;66;60;60;1050;158
14:00;79;53;75;1090;192
15:00;76;43;69;1380;181
16:00;80;67;68;1240;183
17:00;98;68;105;1660;257
18:00;109;70;199;2660;411
19:00;113;87;283;3610;545
20:00;99;150;265;3120;503
21:00;79;195;156;2070;318
22:00;68;180;148;1930;293
23:00;55;169;95;1500;200
