CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;67;191;164;123;2190;255
01:00;53;122;106;67;1230;155
02:00;49;127;111;63;1230;145
03:00;45;127;109;64;1260;142
04:00;46;127;110;64;1360;142
05:00;45;119;103;62;1300;138
06:00;49;127;107;118;1510;229
07:00;55;329;150;149;1720;282
08:00;54;198;120;176;1850;323
09:00;64;135;108;223;1990;405
10:00;70;154;129;225;2260;413
11:00;94;135;116;266;2540;501
12:00;97;118;99;232;2100;451
13:00;96;127;97;210;1850;417
14:00;94;112;90;162;1580;341
15:00;102;116;92;191;1700;394
16:00;118;119;97;265;2210;523
17:00;100;146;120;195;2080;397
18:00;86;151;127;127;1830;279
19:00;;131;114;;1770;
20:00;94;152;130;211;2250;417
21:00;76;146;127;129;2020;273
22:00;73;171;147;125;2160;263
23:00;73;168;144;152;2090;305
