CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;43;84;44;110
01:00;40;60;51;117
02:00;16;5;8;28
03:00;16;11;6;26
04:00;16;9;7;27
05:00;18;11;13;38
06:00;31;11;34;83
07:00;43;22;56;129
08:00;47;37;74;159
09:00;51;52;72;160
10:00;48;55;73;161
11:00;;;;
12:00;39;;42;103
13:00;43;27;48;116
14:00;51;46;54;135
15:00;52;41;58;139
16:00;56;36;59;145
17:00;66;42;85;196
18:00;71;52;110;239
19:00;87;78;153;320
20:00;84;69;155;321
21:00;80;89;191;371
22:00;67;94;162;315
23:00;54;110;102;211
