CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;81;45;33;88;740;214
01:00;44;50;31;38;720;102
02:00;43;60;31;36;710;98
03:00;44;49;32;30;580;89
04:00;36;43;27;31;560;84
05:00;32;;;31;490;79
06:00;37;;;41;480;99
07:00;43;;;74;600;157
08:00;49;;;90;730;186
09:00;50;;;119;750;231
10:00;58;;;116;770;236
11:00;60;;;96;810;207
12:00;65;;;96;740;211
13:00;60;;;77;710;178
14:00;60;;;69;620;166
15:00;52;;;60;570;143
16:00;58;;;70;630;164
17:00;67;;;79;610;188
18:00;66;;;69;610;171
19:00;74;;;76;720;189
20:00;85;;;105;800;246
21:00;92;;;122;930;278
22:00;84;;;99;1070;235
23:00;63;;;74;900;176
