CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;49;98;91;75;1410;162
01:00;46;112;109;49;1290;120
02:00;38;91;88;21;1010;70
03:00;33;65;64;18;800;60
04:00;34;58;57;20;800;64
05:00;36;53;52;28;760;78
06:00;48;77;63;82;940;173
07:00;57;85;71;140;1350;271
08:00;60;88;74;151;1480;291
09:00;61;104;89;149;1530;287
10:00;64;120;100;171;1600;325
11:00;69;125;106;158;1700;309
12:00;73;95;77;169;1320;331
13:00;;82;69;;1240;
14:00;;81;70;;;
15:00;80;84;73;178;1470;350
16:00;86;85;77;187;1820;371
17:00;78;75;68;213;2090;403
18:00;74;72;68;147;2060;298
19:00;75;83;77;148;2130;300
20:00;64;88;81;128;1910;260
21:00;68;105;91;159;1870;309
22:00;64;120;106;144;1700;284
23:00;55;101;92;98;1360;204
