CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;53;51;67;860;155
01:00;48;61;50;710;123
02:00;42;29;16;430;66
03:00;34;16;19;370;62
04:00;46;26;28;410;88
05:00;53;24;58;640;141
06:00;89;33;130;1430;286
07:00;91;34;148;1990;317
08:00;106;55;157;1980;346
09:00;101;46;161;1990;346
10:00;82;75;100;1230;234
11:00;89;102;107;1210;252
12:00;92;77;105;1330;251
13:00;100;60;116;1460;277
14:00;102;35;126;1870;293
15:00;101;42;132;1490;301
16:00;94;49;98;1230;243
17:00;112;64;158;1730;353
18:00;123;75;154;1640;357
19:00;99;70;151;1770;329
20:00;90;72;129;1680;287
21:00;78;67;113;1450;250
22:00;68;75;79;1200;188
23:00;66;65;88;1150;200
