CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;40;80;55;125
01:00;36;86;56;123
02:00;26;93;56;112
03:00;24;86;42;89
04:00;24;73;68;128
05:00;25;71;85;154
06:00;32;65;171;294
07:00;43;71;242;414
08:00;49;83;227;397
09:00;67;94;261;466
10:00;72;103;249;453
11:00;71;102;208;389
12:00;71;91;153;305
13:00;75;75;128;272
14:00;70;63;102;226
15:00;65;54;86;197
16:00;71;55;100;223
17:00;75;53;118;254
18:00;73;37;119;256
19:00;65;37;94;208
20:00;57;32;92;198
21:00;60;45;125;251
22:00;55;53;108;222
23:00;53;61;110;221
