CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;79;58;72;189
01:00;73;48;68;175
02:00;54;67;56;138
03:00;46;69;56;130
04:00;46;45;58;134
05:00;51;42;80;173
06:00;39;52;75;153
07:00;53;64;122;238
08:00;65;47;118;244
09:00;70;68;95;214
10:00;74;73;79;193
11:00;64;60;60;153
12:00;77;49;75;191
13:00;73;40;66;172
14:00;82;36;69;185
15:00;62;37;48;133
16:00;63;34;44;130
17:00;62;42;45;130
18:00;76;35;51;153
19:00;62;47;49;137
20:00;78;42;63;174
21:00;75;53;67;177
22:00;83;57;76;197
23:00;64;55;52;142
