CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;47;38;22;700;80
01:00;43;49;16;710;67
02:00;40;65;13;640;59
03:00;37;55;13;620;56
04:00;34;70;18;570;60
05:00;37;63;52;680;115
06:00;47;51;119;1320;228
07:00;50;59;126;1460;241
08:00;54;83;90;1350;190
09:00;62;79;102;1710;218
10:00;78;76;149;1960;305
11:00;71;71;125;2060;261
12:00;78;73;120;1910;260
13:00;76;91;82;1830;201
14:00;86;100;71;1380;194
15:00;85;76;71;1180;192
16:00;81;43;55;1390;164
17:00;91;31;75;1420;205
18:00;81;35;58;1220;168
19:00;66;68;40;970;125
20:00;65;63;37;1140;121
21:00;74;35;50;1050;149
22:00;71;41;44;980;137
23:00;60;46;37;920;116
