CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;69;318;396;674
01:00;51;194;227;397
02:00;44;213;173;307
03:00;44;213;209;362
04:00;43;215;211;364
05:00;45;219;235;403
06:00;53;210;282;482
07:00;54;204;290;496
08:00;65;206;358;612
09:00;69;237;365;627
10:00;85;338;405;704
11:00;;;;
12:00;88;;253;474
13:00;97;248;228;444
14:00;143;235;398;750
15:00;147;258;449;834
16:00;137;268;419;778
17:00;164;267;622;1115
18:00;145;280;554;992
19:00;143;278;610;1075
20:00;145;280;776;1331
21:00;;270;;
22:00;95;296;516;884
23:00;87;303;473;810
