CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;15;29;7;370;25
01:00;22;24;12;470;40
02:00;18;17;9;430;32
03:00;16;17;8;430;27
04:00;19;17;9;390;32
05:00;22;16;12;380;40
06:00;26;14;17;360;52
07:00;48;16;45;580;115
08:00;55;24;52;720;133
09:00;51;43;50;670;126
10:00;48;48;47;610;119
11:00;55;54;54;680;138
12:00;49;49;43;680;114
13:00;55;39;49;740;129
14:00;61;29;62;830;156
15:00;64;40;62;910;158
16:00;66;50;68;950;170
17:00;76;56;85;1160;206
18:00;95;71;118;1480;274
19:00;88;46;106;1700;251
20:00;83;67;88;1490;217
21:00;66;36;64;1230;163
22:00;41;40;29;630;85
23:00;25;23;16;490;49
