CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;47;38;40;870;107
01:00;39;25;25;870;78
02:00;21;68;9;500;35
03:00;29;44;14;770;51
04:00;22;63;11;540;40
05:00;30;46;16;780;55
06:00;41;85;60;1140;134
07:00;51;119;122;1300;238
08:00;61;141;163;1690;310
09:00;61;178;110;1400;228
10:00;68;154;121;1150;253
11:00;64;85;100;1100;217
12:00;75;90;148;1280;302
13:00;65;80;100;1180;218
14:00;76;81;105;1240;237
15:00;68;82;74;1190;182
16:00;64;67;57;1250;152
17:00;82;59;109;1760;249
18:00;87;84;112;1810;258
19:00;77;84;88;1520;213
20:00;79;61;103;1670;236
21:00;77;69;103;1430;234
22:00;68;75;71;1420;178
23:00;57;47;63;1180;154
