CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;1.86777;60.0124;73.9258;26.3829;63.3954;722.56;861.228;157.201
00:00;1.50602;41.9999;40.9196;18.4721;23.462;433.611;845.586;77.9983
01:00;1.05417;22.8593;34.4319;17.1844;11.4312;336.99;809.125;40.4015
02:00;0.912312;16.1367;25.6891;19.2371;11.5257;319.313;733.881;33.7554
03:00;0.9096;17.3998;30.0269;21.7426;10.3238;348.883;661.785;33.2384
04:00;0.848875;17.8084;18.6264;13.5797;14.1379;322.445;546.198;39.496
05:00;0.796593;22.8508;15.2059;11.026;18.5079;333.107;451.347;51.2312
06:00;0.560291;14.8188;7.27213;5.88017;10.4478;256.273;384.148;30.9013
07:00;0.433054;14.0882;6.05124;4.64537;12.9705;260.378;326.375;34.0487
08:00;0.422543;19.875;4.18977;3.21703;16.4355;257.053;304.305;45.1521
09:00;0.453001;19.3734;5.53059;4.60152;17.4029;258.132;294.448;46.0247
10:00;0.589329;30.5692;9.63081;7.7233;27.4513;300.53;292.1;72.5542
11:00;0.737249;36.3236;24.0891;12.7855;33.7057;368.458;294.547;88.0219
12:00;0.803941;40.1193;44.6928;16.8951;35.4893;433.283;308.402;94.5405
13:00;0.796745;34.3075;34.0821;13.1786;32.2211;377.77;313.985;83.6773
14:00;0.836289;37.9826;32.4581;13.2386;35.3587;413.221;333.603;92.2034
15:00;0.86854;45.9317;26.9094;12.098;43.9761;433.93;355.297;113.34
16:00;0.948187;48.316;33.6235;14.7193;46.6537;460.092;380.677;119.889
17:00;1.18554;59.8727;50.6359;21.4774;63.4404;598.795;423.26;157.588
18:00;1.65087;80.0086;70.1672;34.3199;105.297;1004.52;511.259;241.592
19:00;1.80633;73.845;59.1482;31.5913;82.1059;758.56;560.021;199.691
20:00;1.8022;54.8648;42.6764;24.5362;54.7849;677.56;590.556;138.628
21:00;2.00057;56.2411;54.2547;31.9773;56.3706;711.06;620.954;142.619
22:00;2.02688;42.0095;55.6598;35.0734;43.38;565.919;663.502;108.6
23:00;1.92856;42.8183;46.2173;29.6463;28.6571;628.05;682.358;86.7854
