CZAS;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek węgla
00:00;22;18;550
01:00;25;23;530
02:00;57;48;600
03:00;52;46;540
04:00;49;43;560
05:00;35;33;560
06:00;34;30;650
07:00;38;30;900
08:00;38;29;850
09:00;35;28;970
10:00;39;28;980
11:00;34;25;710
12:00;32;21;540
13:00;19;12;620
14:00;18;10;530
15:00;19;12;430
16:00;19;14;410
17:00;20;13;570
18:00;14;10;510
19:00;18;12;650
20:00;20;14;710
21:00;19;16;710
22:00;19;14;670
23:00;22;18;620
