CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;40;67;22;640;74
01:00;30;49;23;1300;65
02:00;31;44;23;1330;67
03:00;27;40;17;850;52
04:00;25;43;14;640;47
05:00;28;39;15;610;51
06:00;34;37;26;690;74
07:00;45;33;34;570;96
08:00;56;30;53;670;135
09:00;57;29;58;930;146
10:00;63;38;80;920;186
11:00;52;52;45;660;120
12:00;64;61;67;950;166
13:00;70;142;93;940;211
14:00;69;147;98;1050;218
15:00;74;137;104;1290;232
16:00;64;124;87;850;197
17:00;65;104;84;1140;193
18:00;66;99;86;1240;197
19:00;63;108;85;1170;193
20:00;61;115;76;1110;177
21:00;52;100;48;670;125
22:00;49;83;47;700;122
23:00;40;74;46;1270;110
