CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;84;69;57;112;1180;255
01:00;65;78;71;60;1110;157
02:00;60;66;50;29;660;105
03:00;56;59;44;23;590;91
04:00;44;50;41;22;510;76
05:00;68;43;35;31;570;116
06:00;74;44;37;60;600;167
07:00;91;47;39;108;740;256
08:00;105;48;32;114;880;280
09:00;109;41;26;114;1170;284
10:00;108;47;26;100;930;261
11:00;115;40;22;81;920;238
12:00;109;37;19;87;760;242
13:00;111;27;16;77;1220;228
14:00;113;29;16;82;870;238
15:00;111;42;15;84;950;240
16:00;122;17;14;104;1040;282
17:00;123;22;18;117;1030;302
18:00;105;29;28;103;910;263
19:00;107;31;30;106;1030;270
20:00;105;56;48;120;1260;288
21:00;101;66;54;110;1100;270
22:00;104;63;51;132;1250;306
23:00;97;73;59;136;1370;306
