CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;68;98;50;1110;143
01:00;63;92;43;930;128
02:00;;61;;;
03:00;33;54;24;690;69
04:00;41;56;46;710;111
05:00;47;57;110;1040;213
06:00;54;63;162;1490;301
07:00;66;89;157;1910;305
08:00;71;116;130;1770;269
09:00;78;114;100;1600;230
10:00;82;108;91;1170;221
11:00;74;88;55;860;157
12:00;77;49;59;770;166
13:00;80;38;70;860;188
14:00;75;35;52;670;153
15:00;78;31;46;1180;148
16:00;91;33;66;1070;191
17:00;97;50;80;1190;218
18:00;114;50;110;1580;281
19:00;129;55;119;1810;310
20:00;114;66;94;1530;258
21:00;114;79;159;2050;356
22:00;92;101;86;1540;223
23:00;75;111;58;1210;164
