CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;74;56;57;690;159
01:00;64;52;46;540;133
02:00;69;39;55;950;151
03:00;62;42;51;460;139
04:00;61;56;46;580;129
05:00;60;58;44;520;127
06:00;55;53;46;470;125
07:00;59;55;51;630;136
08:00;59;47;46;490;129
09:00;62;46;47;480;134
10:00;67;47;54;550;148
11:00;69;43;56;550;155
12:00;75;46;61;590;167
13:00;76;46;60;690;166
14:00;72;44;56;580;157
15:00;69;43;52;490;147
16:00;68;41;52;680;147
17:00;66;38;47;510;137
18:00;71;43;49;590;145
19:00;79;47;59;730;170
20:00;84;49;65;710;181
21:00;80;55;67;980;181
22:00;83;65;72;860;192
23:00;76;55;58;620;163
