CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;53;153;233;408
01:00;31;175;61;124
02:00;29;182;39;89
03:00;30;177;34;83
04:00;31;178;34;83
05:00;31;186;49;106
06:00;42;179;107;205
07:00;41;175;131;243
08:00;56;173;220;393
09:00;67;186;304;533
10:00;57;183;228;407
11:00;;;;
12:00;;;;
13:00;69;;236;429
14:00;72;252;273;488
15:00;71;243;265;477
16:00;67;269;227;414
17:00;86;240;282;517
18:00;69;250;231;421
19:00;74;241;285;510
20:00;66;233;239;431
21:00;68;217;307;537
22:00;60;222;254;448
23:00;57;200;245;430
