CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;16;35;16;460;41
01:00;49;214;106;2340;210
02:00;37;168;34;1280;89
03:00;28;116;16;670;52
04:00;24;46;16;460;48
05:00;20;24;11;390;36
06:00;26;34;26;380;65
07:00;38;21;59;800;129
08:00;48;15;88;1280;181
09:00;48;30;104;1390;208
10:00;53;34;130;1210;252
11:00;55;39;114;960;229
12:00;51;52;145;1130;272
13:00;50;52;112;970;221
14:00;49;52;109;1080;216
15:00;47;57;110;1110;215
16:00;49;44;110;1470;216
17:00;50;46;134;1710;255
18:00;62;36;139;1940;274
19:00;43;49;94;1380;186
20:00;34;56;62;1090;129
21:00;;40;;;
22:00;29;33;42;800;93
23:00;25;37;27;590;66
