CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;33;117;101;188
01:00;32;92;97;180
02:00;23;62;52;101
03:00;20;52;47;91
04:00;19;46;44;87
05:00;22;48;59;112
06:00;22;53;70;130
07:00;28;79;136;237
08:00;35;102;169;294
09:00;;104;;
10:00;45;112;196;345
11:00;42;125;164;292
12:00;40;120;147;264
13:00;44;110;166;297
14:00;54;101;152;287
15:00;57;109;227;403
16:00;62;121;196;362
17:00;56;121;166;309
18:00;58;121;194;354
19:00;59;133;198;362
20:00;55;125;187;340
21:00;56;138;218;390
22:00;42;190;160;285
23:00;32;158;99;184
