CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;101.546;155.701;79.6753;116.411;1275.47;1136.07;279.4
01:00;83.1634;125.827;84.3819;47.9;907.943;1172.53;156.4
02:00;60.4901;136.784;84.786;47.9007;880.038;1088.8;133.7
03:00;60.2914;128.746;89.6646;55.5126;870.711;1088.59;145.1
04:00;54.4036;136.572;90.7114;59.1764;842.01;1059.09;144.8
05:00;55.9701;133.654;92.3183;94.3044;882.407;1023.2;200.1
06:00;64.3087;137.257;92.5138;146.869;1044.13;972.523;288.7
07:00;74.345;133.502;94.3674;159.446;1229.09;989.766;318
08:00;87.1372;124.72;86.0022;210.422;1390.36;1020.57;408.7
09:00;83.2272;119.836;80.2875;148.113;1156.73;1036.93;309.5
10:00;82.8802;109.99;71.2407;114.262;889.749;1038.15;257.5
11:00;92.6306;83.3464;49.806;102.599;773.039;1025.94;249.4
12:00;78.9378;56.2916;29.146;60.1937;571.067;992.072;170.9
13:00;72.0159;47.3567;23.6651;48.7002;481.63;941.974;146.4
14:00;84.4882;49.0442;22.7553;60.3136;570.183;882.731;176.6
15:00;97.4174;51.563;22.163;56.273;603.913;804.584;183.4
16:00;84.7804;48.7004;23.4091;48.7272;562.556;701.108;159.2
17:00;97.2059;45.5386;22.1936;64.8291;616.269;633.551;196.3
18:00;86.838;47.5918;22.2066;53.8153;544.081;590.342;169.1
19:00;94.5644;52.1709;23.1696;58.8899;595.551;568.156;184.5
20:00;144.505;78.3497;30.6905;140.602;1126.44;637.578;359.3
21:00;150.82;118.562;48.0932;223.402;1689.69;788.585;492.2
22:00;134.497;124.362;56.7258;228.542;1809.43;943.491;483.7
23:00;106.66;147.754;65.0305;134.989;1431.63;1046.96;312.9
