CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;33;28;56;600;136
01:00;42;39;31;52;570;121
02:00;58;76;65;71;880;165
03:00;49;66;56;68;780;151
04:00;42;62;54;66;740;143
05:00;42;60;51;67;720;144
06:00;49;60;53;92;730;189
07:00;54;58;50;133;1030;256
08:00;67;54;47;130;950;265
09:00;62;43;36;99;780;213
10:00;67;36;27;115;840;242
11:00;60;35;27;78;620;177
12:00;61;36;28;82;750;186
13:00;56;28;23;68;640;159
14:00;59;22;17;61;580;152
15:00;68;22;17;73;600;180
16:00;88;17;12;96;770;235
17:00;78;21;15;83;910;204
18:00;75;26;20;95;1010;219
19:00;69;33;23;105;830;228
20:00;68;35;25;89;1150;202
21:00;66;35;24;80;630;187
22:00;64;32;27;75;640;177
23:00;60;33;27;83;670;186
