CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;29;23;18;57
01:00;22;14;16;47
02:00;62;57;20;93
03:00;55;47;26;95
04:00;48;59;25;87
05:00;42;40;22;76
06:00;56;51;60;148
07:00;87;51;165;339
08:00;89;73;139;301
09:00;92;66;131;292
10:00;89;73;85;219
11:00;101;62;153;333
12:00;105;50;127;299
13:00;100;61;117;279
14:00;90;65;84;219
15:00;102;49;114;276
16:00;86;59;99;238
17:00;76;79;72;185
18:00;64;63;62;159
19:00;57;50;49;132
20:00;53;37;51;130
21:00;45;32;40;107
22:00;48;35;37;104
23:00;45;35;37;102
