CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;42;104;138;251
01:00;23;48;16;48
02:00;25;38;16;49
03:00;28;31;18;55
04:00;29;43;17;56
05:00;31;41;23;67
06:00;39;34;46;111
07:00;57;33;114;230
08:00;46;29;71;154
09:00;55;26;115;229
10:00;59;46;155;296
11:00;57;48;149;284
12:00;52;74;121;237
13:00;57;86;147;280
14:00;52;99;110;221
15:00;63;105;149;290
16:00;62;100;157;302
17:00;56;71;117;234
18:00;60;80;152;293
19:00;75;68;263;477
20:00;68;76;223;409
21:00;73;75;261;472
22:00;52;80;186;335
23:00;49;89;169;307
