CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;100;83;53;106;1440;261
01:00;83;88;70;67;1340;185
02:00;71;155;135;49;1830;147
03:00;65;145;127;46;1690;136
04:00;57;124;109;27;1370;100
05:00;55;113;98;31;1210;103
06:00;60;110;89;60;1200;151
07:00;65;113;88;94;1360;208
08:00;62;110;87;71;1310;170
09:00;62;100;74;48;1210;134
10:00;67;73;55;51;1040;145
11:00;64;40;29;40;710;124
12:00;54;34;24;27;520;95
13:00;68;28;15;33;540;119
14:00;72;22;13;33;570;123
15:00;73;23;12;35;620;126
16:00;53;29;11;22;430;87
17:00;55;24;11;22;440;89
18:00;59;32;14;26;510;99
19:00;66;29;16;33;610;118
20:00;69;29;19;31;590;118
21:00;101;46;31;67;950;203
22:00;114;58;36;115;1290;289
23:00;116;78;46;165;1690;368
