CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;94;226;176;2440;362
01:00;58;;30;1260;103
02:00;59;;46;1310;129
03:00;45;;18;1000;72
04:00;53;;33;1040;102
05:00;54;;71;1250;162
06:00;64;;151;1710;294
07:00;78;;292;2460;524
08:00;93;;291;3770;535
09:00;89;;211;2100;411
10:00;85;;137;1450;294
11:00;75;;116;1250;251
12:00;71;106;93;1110;212
13:00;72;90;92;980;212
14:00;73;84;75;930;186
15:00;73;62;67;950;176
16:00;107;47;127;1580;300
17:00;99;84;139;1610;310
18:00;115;107;204;2050;425
19:00;127;134;334;3300;636
20:00;133;232;391;4020;730
21:00;125;253;354;3680;665
22:00;119;235;398;3950;726
23:00;105;230;330;3870;609
