CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;65;38;28;700;107
01:00;49;31;18;520;76
02:00;36;62;8;480;49
03:00;39;60;13;480;59
04:00;37;64;8;560;49
05:00;48;70;20;840;79
06:00;60;65;60;790;152
07:00;83;92;154;1640;317
08:00;90;115;146;1570;313
09:00;85;77;120;1190;269
10:00;91;73;98;1010;241
11:00;86;72;80;1140;209
12:00;78;42;59;930;168
13:00;67;52;47;850;139
14:00;73;35;57;830;160
15:00;76;40;50;920;152
16:00;76;40;49;1000;151
17:00;73;30;48;780;147
18:00;82;38;57;1100;169
19:00;76;27;52;860;156
20:00;66;44;41;950;129
21:00;64;38;35;790;119
22:00;68;50;41;860;130
23:00;80;35;62;1020;174
