CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;51;108;69;85;1370;180
01:00;50;112;71;93;1040;190
02:00;44;138;73;37;900;99
03:00;43;148;70;37;960;97
04:00;42;137;67;36;1160;96
05:00;39;101;56;33;980;89
06:00;49;96;54;111;1050;217
07:00;66;89;53;233;1580;422
08:00;74;95;57;296;1810;524
09:00;71;100;59;267;1620;478
10:00;75;106;63;269;1760;486
11:00;;101;60;;1530;
12:00;79;110;65;213;;405
13:00;73;116;66;181;1500;350
14:00;63;93;56;137;1230;272
15:00;69;90;56;128;1120;263
16:00;76;98;59;162;1410;323
17:00;87;116;70;241;1870;454
18:00;90;114;70;258;1930;483
19:00;86;122;75;259;1790;481
20:00;88;120;75;283;1940;520
21:00;76;120;75;238;1800;440
22:00;62;129;74;142;1480;277
23:00;56;111;69;117;1500;234
