CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;24;19;14;15;540;821.25;46
01:00;11;12;11;5;410;541.25;18
02:00;9;11;10;4;380;512.5;14
03:00;9;11;10;4;380;477.5;14
04:00;7;6;5;4;330;446.25;13
05:00;15;9;7;12;360;413.75;34
06:00;33;16;12;40;460;401.25;93
07:00;52;16;13;74;730;431.25;164
08:00;71;20;17;117;1030;510;249
09:00;57;24;19;78;770;555;175
10:00;76;32;25;128;980;630;272
11:00;60;31;24;93;930;698.75;201
12:00;53;23;19;74;730;748.75;166
13:00;51;22;18;72;790;802.5;161
14:00;55;17;14;64;690;831.25;152
15:00;48;18;15;66;680;825;149
16:00;54;17;14;67;750;790;156
17:00;62;22;16;76;910;807.5;178
18:00;79;55;37;136;1320;850;286
19:00;72;56;34;114;1130;875;245
20:00;52;41;23;61;800;883.75;146
21:00;43;19;15;43;660;867.5;107
22:00;39;25;14;32;630;860;87
23:00;33;21;15;28;580;847.5;76
