CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;44;87;70;30;1460;91
01:00;;201;153;;2370;
02:00;;212;171;;2280;
03:00;;238;186;;2490;
04:00;;250;191;;2610;
05:00;;262;199;;2700;
06:00;;249;192;;2920;
07:00;;259;205;;3200;
08:00;;258;203;;3610;
09:00;;282;216;;3950;
10:00;;271;212;;3540;
11:00;;250;192;;3070;
12:00;;222;171;;2760;
13:00;;222;167;;2450;
14:00;101;250;193;152;2620;333
15:00;104;250;192;154;2860;340
16:00;101;136;106;135;2270;307
17:00;99;101;81;152;2230;331
18:00;89;103;82;161;2250;336
19:00;92;133;100;171;2220;352
20:00;73;122;95;108;1810;238
21:00;83;133;99;175;2440;350
22:00;62;118;94;64;1840;159
23:00;62;117;89;87;1930;194
