CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;54;73;71;163
01:00;46;64;84;174
02:00;32;55;21;65
03:00;32;48;34;84
04:00;31;47;34;84
05:00;28;39;29;73
06:00;29;48;42;93
07:00;31;47;60;123
08:00;34;57;67;137
09:00;35;55;53;116
10:00;38;49;47;110
11:00;38;39;43;104
12:00;43;32;47;115
13:00;51;28;51;128
14:00;55;24;57;143
15:00;54;26;46;125
16:00;66;24;63;162
17:00;71;36;74;184
18:00;77;39;77;195
19:00;92;39;119;274
20:00;99;60;207;415
21:00;88;94;230;440
22:00;79;95;172;342
23:00;64;90;134;269
