CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;29;79;53;43;1070;1448.75;95
01:00;18;62;42;17;820;961.25;45
02:00;14;54;38;11;800;927.5;30
03:00;14;64;39;12;790;893.75;33
04:00;18;76;42;18;830;867.5;44
05:00;17;60;42;17;850;846.25;42
06:00;22;65;41;75;1010;861.25;136
07:00;33;66;40;121;1160;890;218
08:00;37;63;37;137;1140;925;245
09:00;40;77;43;147;1210;973.75;264
10:00;40;83;47;144;1180;1021.25;260
11:00;41;86;49;157;1230;1076.25;281
12:00;42;81;46;148;1220;1125;268
13:00;37;79;45;114;1110;1157.5;210
14:00;41;87;50;132;1240;1186.25;242
15:00;45;84;49;125;1250;1197.5;235
16:00;53;88;50;156;1460;1237.5;292
17:00;48;77;45;130;1290;1247.5;247
18:00;55;89;51;169;1410;1276.25;313
19:00;51;118;68;201;1650;1328.75;359
20:00;51;107;62;208;1830;1405;368
21:00;40;108;65;174;1720;1481.25;305
22:00;31;81;55;82;1320;1491.25;156
23:00;29;78;53;88;1300;1497.5;163
