CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;26;60;15;580;48
01:00;17;38;10;630;31
02:00;17;29;4;550;22
03:00;18;25;6;530;26
04:00;17;16;6;450;25
05:00;29;20;21;500;59
06:00;39;41;52;750;116
07:00;57;26;96;1270;202
08:00;74;76;195;2430;372
09:00;83;86;218;2390;415
10:00;68;126;167;1860;322
11:00;48;117;97;1400;197
12:00;59;108;104;1340;217
13:00;64;100;103;1370;221
14:00;72;108;110;1270;239
15:00;59;81;95;1330;203
16:00;72;103;126;2080;264
17:00;77;98;166;2310;331
18:00;58;96;95;1450;201
19:00;50;91;67;1120;151
20:00;46;69;51;980;124
21:00;47;67;43;880;112
22:00;34;61;37;760;91
23:00;39;33;33;720;88
