CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;34;42;28;79
01:00;46;22;84;174
02:00;39;40;59;130
03:00;39;41;48;112
04:00;35;52;50;111
05:00;33;34;56;118
06:00;38;44;110;206
07:00;47;62;157;287
08:00;55;63;157;295
09:00;66;90;179;340
10:00;64;78;94;207
11:00;60;45;60;152
12:00;55;29;51;134
13:00;62;44;53;143
14:00;56;46;48;130
15:00;56;37;52;136
16:00;58;39;46;129
17:00;63;36;53;144
18:00;67;39;60;159
19:00;77;48;68;181
20:00;61;69;54;144
21:00;51;76;45;121
22:00;48;43;47;119
23:00;41;39;42;105
