CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;39.9705;39.2673;22.1448;36.4921;512.124;567.704;95.8
01:00;28.9936;27.3404;16.4716;21.3289;364.072;553.786;61.5
02:00;15.5564;18.4207;9.52864;3.84838;205.454;680.964;21.4
03:00;18.1103;15.8271;9.40321;6.57065;195.338;621.596;28.2
04:00;20.3097;17.084;10.6584;7.12279;205.162;538;31.2
05:00;30.1967;22.8218;14.6477;19.1879;268.613;435.119;59.5
06:00;58.8481;25.3938;16.5131;47.7677;428.739;323.141;131.8
07:00;86.3741;26.7964;17.4548;112.993;936.07;365.739;259.1
08:00;71.569;24.1587;15.8592;79.8499;711.326;404.682;193.5
09:00;79.4108;32.3093;16.7887;93.57;789.646;467.544;222.4
10:00;70.222;34.4753;18.4198;66.8572;619.459;519.294;172.4
11:00;56.459;22.9309;13.7554;59.0978;544.705;562.965;146.8
12:00;49.5164;23.6267;12.5947;63.8228;513.745;601.538;147
13:00;48.8049;34.8729;18.2868;64.8049;503.632;630.915;147.8
14:00;51.6271;40.5829;23.6702;77.7768;527.032;643.202;170.5
15:00;52.5878;41.3742;21.6394;70.8435;569.872;597.427;160.8
16:00;43.8491;27.0591;13.6108;51.3442;436.175;563.033;122.2
17:00;39.6581;18.4998;9.76763;49.5319;475.413;523.754;115.3
18:00;48.0811;20.0516;10.7301;52.1873;505.677;509.531;127.9
19:00;54.0656;22.7476;12.0934;53.8607;518.997;506.318;136.5
20:00;69.5391;33.3316;17.6822;99.1583;691.22;528.502;221.1
21:00;65.1679;33.782;19.3456;79.1796;685.301;551.211;186.2
22:00;50.9931;33.0676;18.8497;62.2516;595.437;559.762;146.2
23:00;45.2796;37.1527;21.0377;54.8489;557.462;558.21;129
