CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;51;114;83;92;1610;192
01:00;13;26;18;7;670;23
02:00;11;24;17;5;640;18
03:00;11;23;17;5;620;17
04:00;13;23;16;7;620;24
05:00;20;25;17;13;630;41
06:00;32;28;18;29;740;76
07:00;49;32;21;72;1080;159
08:00;65;35;23;106;1280;227
09:00;69;45;25;131;1220;268
10:00;67;48;30;117;1180;246
11:00;53;41;24;68;950;157
12:00;50;36;21;63;960;146
13:00;47;35;18;58;870;136
14:00;57;40;23;73;960;169
15:00;79;54;28;160;1310;323
16:00;92;65;34;230;1780;443
17:00;84;76;42;195;1650;380
18:00;70;83;53;129;1450;267
19:00;74;91;60;163;1680;323
20:00;66;73;50;130;1560;265
21:00;64;84;58;127;1640;258
22:00;54;81;59;99;1440;206
23:00;57;105;77;99;1630;209
