CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;87;127;96;109;1560;253
01:00;68;123;109;63;1320;164
02:00;65;177;159;70;1640;171
03:00;63;168;152;87;1660;196
04:00;58;148;138;70;1420;164
05:00;59;145;133;86;1360;190
06:00;53;147;135;71;1330;161
07:00;48;139;128;70;1290;153
08:00;54;120;110;84;1380;181
09:00;63;104;95;76;1280;179
10:00;43;85;78;26;830;81
11:00;58;104;89;38;880;116
12:00;73;78;66;54;820;154
13:00;82;37;24;59;690;172
14:00;87;33;20;64;700;185
15:00;79;34;21;56;640;164
16:00;77;35;24;52;660;155
17:00;95;41;25;82;920;219
18:00;95;39;27;70;700;202
19:00;121;50;31;107;970;284
20:00;118;58;37;127;1080;311
21:00;125;78;48;166;1250;378
22:00;129;111;70;235;1930;488
23:00;104;118;85;144;1610;323
