CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;75;70;49;1300;150
01:00;71;75;41;1240;134
02:00;39;87;21;1130;73
03:00;41;85;31;1130;89
04:00;36;90;29;1130;81
05:00;38;82;42;1040;103
06:00;47;96;72;1080;157
07:00;50;98;104;1220;209
08:00;62;106;130;1390;261
09:00;68;115;130;1340;266
10:00;74;144;129;1610;271
11:00;77;110;94;1510;221
12:00;83;85;61;1290;177
13:00;85;70;64;1240;183
14:00;84;70;55;1160;169
15:00;98;70;70;1160;206
16:00;102;64;66;1270;204
17:00;102;61;70;1200;208
18:00;103;63;73;1190;216
19:00;79;51;54;1200;161
20:00;83;58;60;1130;175
21:00;115;77;101;1350;270
22:00;100;77;88;1410;235
23:00;89;77;87;1350;222
