CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;70.0153;128.328;66.6941;183.572;1834.23;1470.43;351.529
01:00;38.5804;119.539;90.0669;17.8588;952.89;1199.57;65.9719
02:00;31.9747;123.775;96.2962;11.3522;1002.8;1140.81;49.3894
03:00;36.6696;133.555;100.303;18.3337;1052.61;1066.69;64.797
04:00;34.205;131.162;100.969;19.3223;1049.07;1004.44;63.832
05:00;44.7738;136.767;101.451;58.4545;1143.04;985.84;134.456
06:00;58.7031;144.089;103.038;106.836;1320.98;1038.12;222.607
07:00;71.9644;156.26;108.681;171.003;1910.74;1164.99;334.169
08:00;71.1338;171.854;112.884;230.28;1840.76;1284.11;424.323
09:00;77.3277;187.03;109.407;232.252;1681.49;1375.19;433.477
10:00;75.1352;181.372;104.55;164.577;1236.94;1404.45;327.57
11:00;69.9143;179.047;100.713;137.975;1163.73;1418.34;281.54
12:00;70.137;164.239;99.8435;92.4127;1105.59;1425.41;211.868
13:00;85.3793;175.57;96.122;121.985;1161.59;1427.73;272.47
14:00;82.7256;145.289;83.3474;99.1123;996.65;1387.19;234.612
15:00;77.8942;99.0353;57.2897;69.9162;884.28;1258.88;185.103
16:00;84.104;96.8597;55.8595;75.9676;979.62;1151.24;200.7
17:00;85.5511;99.5932;52.8049;72.2704;922.82;1056.4;196.504
18:00;;162.939;75.3865;;;1030.61;
19:00;107.85;130.904;64.3889;216.352;1596.97;1092.5;439.806
20:00;98.0503;92.8218;47.7894;176.532;1382.1;1132;368.712
21:00;93.6663;104.138;53.7779;178.419;1429.76;1170.31;367.417
22:00;85.1301;101.693;54.9238;156.018;1568.41;1251.99;324.712
23:00;78.4845;109.199;57.2305;173.052;1558.72;1348.34;344.007
