CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;72;106;76;232;2220;428
01:00;69;96;70;198;2130;371
02:00;31;90;78;95;1860;175
03:00;27;82;72;80;1740;149
04:00;28;81;72;85;1560;157
05:00;28;82;73;103;1430;185
06:00;35;80;68;165;1350;288
07:00;50;96;73;260;1380;447
08:00;53;98;69;279;1520;481
09:00;89;132;89;434;1740;753
10:00;125;112;67;446;2000;808
11:00;94;82;39;143;1820;314
12:00;96;47;28;135;1700;302
13:00;106;43;25;117;1580;284
14:00;107;41;21;117;1480;286
15:00;108;39;20;128;1430;304
16:00;120;37;21;148;1430;345
17:00;147;39;21;198;1500;449
18:00;144;51;24;297;1620;599
19:00;147;76;38;321;1850;638
20:00;140;82;51;354;2020;681
21:00;124;107;63;335;2150;637
22:00;124;74;46;281;2220;555
23:00;96;78;52;229;2200;446
