CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;43;35;46;113
01:00;33;25;31;80
02:00;24;39;7;35
03:00;33;23;11;49
04:00;28;29;15;51
05:00;21;22;18;49
06:00;37;13;58;124
07:00;53;16;103;209
08:00;63;31;113;235
09:00;63;40;97;212
10:00;62;38;97;209
11:00;69;41;130;268
12:00;78;52;109;244
13:00;74;34;106;235
14:00;75;44;111;243
15:00;83;41;153;316
16:00;85;46;141;300
17:00;86;62;151;317
18:00;89;58;144;308
19:00;91;47;155;327
20:00;91;61;175;358
21:00;80;77;110;248
22:00;72;56;101;226
23:00;52;46;73;163
