CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;53;87;82;58;940;139
01:00;53;81;78;57;960;139
02:00;40;59;50;24;500;77
03:00;34;61;52;18;450;61
04:00;34;61;54;16;460;57
05:00;40;48;46;31;540;88
06:00;49;50;47;60;610;140
07:00;50;45;43;78;790;168
08:00;52;41;38;88;860;184
09:00;55;39;34;92;770;194
10:00;55;50;42;96;730;201
11:00;58;51;46;85;760;187
12:00;51;54;49;68;650;153
13:00;61;58;51;85;690;189
14:00;57;68;52;72;730;165
15:00;66;81;60;99;830;216
16:00;67;85;62;111;1020;236
17:00;61;92;67;97;920;209
18:00;60;89;69;88;970;193
19:00;64;89;74;95;1050;208
20:00;73;86;80;150;1390;301
21:00;60;88;83;101;1060;212
22:00;60;85;81;92;1120;199
23:00;59;91;86;74;1050;171
