CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;48;64;53;59;990;138
01:00;48;91;68;25;870;85
02:00;36;59;46;15;660;57
03:00;33;60;46;13;650;53
04:00;40;60;46;18;670;67
05:00;38;61;49;17;690;63
06:00;46;56;44;33;690;95
07:00;68;78;55;94;900;212
08:00;76;115;85;120;1170;261
09:00;64;125;92;106;1170;226
10:00;55;101;79;97;1060;204
11:00;62;92;66;117;1210;241
12:00;55;68;52;90;970;194
13:00;53;66;51;72;920;162
14:00;49;62;49;75;940;164
15:00;60;82;63;102;1110;215
16:00;66;75;59;108;1250;231
17:00;71;69;54;110;1230;238
18:00;74;76;61;129;1330;271
19:00;68;86;70;117;1300;246
20:00;64;84;68;113;1290;237
21:00;58;73;59;86;1160;189
22:00;52;71;58;79;1020;173
23:00;53;64;53;76;1060;169
