CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;40;63;33;830;92
01:00;28;59;17;700;56
02:00;32;59;11;540;50
03:00;23;62;13;420;44
04:00;19;57;7;370;31
05:00;22;50;16;410;48
06:00;37;57;41;550;102
07:00;59;52;83;870;188
08:00;53;60;87;1120;188
09:00;49;70;62;870;145
10:00;47;58;53;710;129
11:00;55;44;67;930;158
12:00;48;31;58;840;139
13:00;53;36;56;800;139
14:00;44;45;59;860;135
15:00;47;39;53;770;131
16:00;39;41;43;750;106
17:00;47;52;47;740;120
18:00;48;48;56;790;135
19:00;46;30;48;800;121
20:00;41;38;36;680;98
21:00;48;41;50;790;126
22:00;46;50;61;960;141
23:00;49;58;51;980;129
