CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;32;49;28;1160;75
01:00;25;48;17;740;51
02:00;24;29;15;600;48
03:00;23;26;13;460;43
04:00;20;27;9;490;35
05:00;19;26;9;640;33
06:00;18;23;9;790;32
07:00;23;22;17;1010;50
08:00;28;27;22;930;61
09:00;25;25;23;770;59
10:00;27;23;28;810;70
11:00;30;31;28;800;74
12:00;36;34;46;900;106
13:00;41;34;58;1150;130
14:00;40;42;54;1090;122
15:00;46;41;73;1390;156
16:00;43;44;65;1320;143
17:00;42;44;61;1180;136
18:00;44;46;65;1680;143
19:00;50;51;88;1270;183
20:00;46;56;68;1380;150
21:00;42;54;57;1410;129
22:00;38;48;42;1270;102
23:00;40;42;46;1270;110
