CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;50;91;45;1160;117
01:00;30;118;7;610;41
02:00;31;195;5;660;38
03:00;22;286;5;590;29
04:00;20;381;6;520;27
05:00;37;450;11;880;52
06:00;35;390;21;790;66
07:00;45;336;35;820;97
08:00;41;302;37;950;97
09:00;;268;;;
10:00;38;232;39;750;96
11:00;43;215;42;760;106
12:00;37;194;41;670;98
13:00;43;202;40;870;104
14:00;41;186;41;780;103
15:00;37;171;31;730;83
16:00;37;128;30;630;82
17:00;37;78;31;640;83
18:00;43;84;35;670;96
19:00;49;77;43;780;114
20:00;52;60;56;840;137
21:00;60;71;55;1310;144
22:00;50;81;41;1030;112
23:00;60;96;71;1420;167
