CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;74;97;55;103;870;231
01:00;70;96;54;102;870;225
02:00;40;63;35;20;430;68
03:00;36;63;34;20;410;64
04:00;42;62;35;31;460;87
05:00;47;65;36;44;450;114
06:00;59;67;36;123;580;246
07:00;69;73;40;209;1130;389
08:00;86;77;41;292;1640;531
09:00;73;67;36;175;1060;340
10:00;64;58;31;116;940;240
11:00;73;57;31;117;860;250
12:00;82;50;27;125;930;272
13:00;;44;23;;840;
14:00;106;40;19;134;920;310
15:00;113;31;17;141;1230;327
16:00;118;39;19;152;1370;350
17:00;132;39;19;167;1330;387
18:00;135;52;25;158;1200;376
19:00;122;60;30;191;1230;414
20:00;124;69;36;223;1450;464
21:00;122;82;43;260;1890;519
22:00;108;85;46;234;1360;465
23:00;90;92;52;197;1230;389
