CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;46.1527;29.8006;16.5792;26.0173;511.551;711.047;86.093
01:00;36.9544;22.3921;12.0336;18.1643;417.095;695.772;64.8263
02:00;30.3147;33.0168;18.8314;8.95207;417.005;635.997;44.0415
03:00;29.55;33.1214;18.9033;10.0086;380.605;592.311;44.8944
04:00;27.1359;33.1238;18.8808;13.8154;404.601;545.77;48.3298
05:00;31.7468;29.7808;16.9864;39.0502;432.59;515.75;91.647
06:00;37.3173;40.1033;22.8402;58.6194;505.901;475.701;127.26
07:00;61.2931;46.6156;26.4706;149.342;1066.41;517.881;290.32
08:00;59.1298;52.1814;29.7038;157.272;1018.86;581.38;300.388
09:00;72.821;42.8996;24.247;136.303;1023.42;656.174;281.874
10:00;67.4508;39.0898;20.6236;133.522;804.83;704.652;272.053
11:00;62.4594;26.6867;12.5919;83.8355;634.818;736.429;191.03
12:00;63.366;20.6737;9.875;57.5061;577.513;758.043;151.587
13:00;65.5606;16.9948;8.31694;49.4726;496.306;766.007;141.566
14:00;87.9496;15.9867;7.71278;79.0532;706.967;791.14;209.159
15:00;81.9689;16.0884;7.01834;68.9924;631.556;736.784;187.824
16:00;76.1438;11.8839;5.74806;58.7857;577.493;681.613;166.335
17:00;66.7148;13.6681;6.11556;48.7982;539.291;621.097;141.625
18:00;92.0435;14.6772;7.47556;66.0498;739.056;612.875;193.797
19:00;87.2158;16.8301;8.425;69.5888;777.889;630.759;194.231
20:00;105.729;19.1244;9.66556;96.7073;878.89;668.431;254.029
21:00;90.0619;27.6492;14.1931;78.1093;851.89;712.879;210.116
22:00;78.1503;24.3807;12.9369;58.661;683.961;710.003;168.279
23:00;70.9266;31.5533;17.4333;54.8302;705.847;719.29;155.054
