CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;57;199;322;3930;549
01:00;32;84;109;1270;198
02:00;28;76;47;750;99
03:00;25;65;42;830;88
04:00;23;67;33;790;73
05:00;28;76;67;970;131
06:00;37;67;152;1070;268
07:00;57;66;262;2050;458
08:00;64;76;360;2840;614
09:00;66;91;352;2100;602
10:00;70;99;318;1940;555
11:00;65;121;287;1960;502
12:00;76;146;276;2170;496
13:00;90;172;297;2360;543
14:00;81;239;292;2020;527
15:00;73;266;290;2210;516
16:00;80;225;325;3100;576
17:00;72;169;272;2800;488
18:00;84;142;327;3570;583
19:00;78;151;347;3330;608
20:00;91;178;503;4560;861
21:00;107;181;620;5190;1055
22:00;69;204;353;4000;608
23:00;78;206;438;4740;746
