CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;41;39;31;27;820;1157.5;81
01:00;62;182;138;214;2700;2967.5;388
02:00;51;175;139;159;2520;3013.75;292
03:00;42;176;146;112;2390;2888.75;213
04:00;40;181;147;103;2370;2613.75;198
05:00;46;176;144;114;2340;2552.5;220
06:00;59;185;135;286;2540;2512.5;496
07:00;83;181;133;415;3300;2591.25;717
08:00;88;192;140;446;3550;2713.75;769
09:00;72;193;140;341;3290;2787.5;593
10:00;78;177;117;296;2700;2810;528
11:00;103;191;117;391;2730;2852.5;700
12:00;92;106;64;226;1720;2771.25;437
13:00;66;63;37;101;970;2600;220
14:00;85;75;35;150;1170;2428.75;315
15:00;81;72;36;140;1170;2162.5;295
16:00;81;52;29;119;1150;1862.5;261
17:00;94;69;38;175;1300;1613.75;361
18:00;106;104;55;290;1770;1497.5;549
19:00;97;116;67;228;1720;1371.25;446
20:00;56;56;40;74;1020;1283.75;169
21:00;47;35;22;46;800;1262.5;116
22:00;55;44;29;56;930;1232.5;141
23:00;53;46;32;49;900;1198.75;127
