CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;30.194;48.6769;40.4496;38.5202;808.24;988.515;89
01:00;35.272;165.112;94.8465;59.8376;1202.44;1410.55;126.7
02:00;33.2076;192.361;112.205;79.4114;1456.9;1443.38;154.5
03:00;33.6369;192.366;110.637;63.3466;1318.08;1467.62;130.3
04:00;31.9088;172.259;98.9991;58.9121;1294.59;1471.24;121.9
05:00;38.4587;154.966;89.4611;85.9183;1304.78;1405.21;169.8
06:00;45.6373;135.084;78.5873;131.958;1323.17;1338.93;247.3
07:00;51.1983;142.641;82.562;183.058;1638.83;1353.91;331
08:00;57.8587;136.002;78.9549;184.06;1654.35;1399.14;339.2
09:00;48.8081;96.2145;71.5319;185.844;1478.34;1433.63;332.7
10:00;75.8005;101.408;80.7551;333.303;2089.64;1512.72;585.1
11:00;87.1951;119.247;89.3779;316.01;2044.57;1603.53;570
12:00;77.5525;126.412;83.4405;262.014;1777.68;1663.92;477.9
13:00;69.9361;107.639;72.1868;187.118;1344.4;1668.87;355.8
14:00;67.5305;106.341;74.2745;184.973;1367.05;1674.36;350.2
15:00;87.2796;102.467;76.13;258.316;1544.39;1662.55;482
16:00;67.1298;69.989;56.4044;170.641;1285.85;1616.49;327.8
17:00;52.3423;52.9682;43.9707;126.196;1106.57;1570.02;245.1
18:00;58.3066;47.7705;40.07;119.544;1043.48;1439.25;240.9
19:00;44.9369;45.254;37.984;100.673;914.83;1298.03;198.8
20:00;50.0621;59.2141;48.316;117.221;1045.13;1206.46;229.2
21:00;39.1453;54.9926;46.772;87.5692;1057.28;1170.57;173
22:00;35.2906;51.2941;43.6781;66.3297;916.58;1114.26;136.6
23:00;35.425;56.7337;45.9945;69.603;1016.01;1048.22;141.7
