CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;82;101;41;1200;144
01:00;74;109;36;1120;128
02:00;49;62;21;830;80
03:00;44;71;31;760;90
04:00;39;64;25;720;77
05:00;40;68;42;760;104
06:00;46;61;109;1030;213
07:00;59;82;157;1530;299
08:00;75;108;139;1600;286
09:00;115;122;134;1710;319
10:00;141;97;134;1730;346
11:00;132;91;91;1560;270
12:00;107;59;63;1050;204
13:00;92;62;54;880;175
14:00;87;42;44;820;153
15:00;91;30;46;860;160
16:00;100;36;51;1050;178
17:00;102;29;46;1070;171
18:00;115;44;57;1210;202
19:00;141;43;70;1370;248
20:00;168;64;160;2200;412
21:00;137;92;126;1900;329
22:00;119;132;96;1720;265
23:00;98;118;64;1510;196
