CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;62;147;194;2390;357
01:00;18;29;14;440;39
02:00;14;23;9;400;27
03:00;11;29;6;330;21
04:00;12;24;7;270;24
05:00;20;35;15;280;42
06:00;35;20;40;370;96
07:00;58;28;89;870;194
08:00;89;27;156;1470;327
09:00;86;39;166;1340;340
10:00;73;39;134;1110;276
11:00;66;46;105;1090;226
12:00;68;47;114;1050;241
13:00;79;56;138;1450;288
14:00;89;76;145;1450;309
15:00;81;83;135;1300;287
16:00;92;102;169;1700;350
17:00;82;101;121;1450;267
18:00;83;98;133;1570;286
19:00;81;114;132;1900;282
20:00;83;126;140;1970;296
21:00;77;179;155;1800;314
22:00;69;177;125;1680;260
23:00;64;153;155;2090;300
