CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;41;45;20;560;71
01:00;25;27;16;620;47
02:00;20;43;12;550;37
03:00;23;36;14;490;42
04:00;22;32;13;460;41
05:00;26;78;23;520;61
06:00;46;81;81;800;167
07:00;51;69;127;1530;243
08:00;74;72;157;2170;313
09:00;70;84;150;1730;298
10:00;76;80;135;1420;282
11:00;71;76;125;1270;261
12:00;69;53;72;970;179
13:00;75;49;72;880;185
14:00;84;39;64;880;182
15:00;92;41;66;980;192
16:00;96;38;66;1100;197
17:00;98;49;63;1040;194
18:00;102;56;76;1460;217
19:00;132;49;94;1770;274
20:00;92;52;62;1100;187
21:00;87;50;50;1090;162
22:00;86;40;55;940;170
23:00;77;49;49;850;151
