CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;80;192;261;3100;477
01:00;57;16;35;380;109
02:00;43;18;29;600;87
03:00;12;19;6;190;20
04:00;14;24;9;140;27
05:00;27;42;14;240;48
06:00;48;52;53;360;129
07:00;68;71;113;760;240
08:00;65;84;86;840;195
09:00;85;133;181;1030;360
10:00;72;233;112;660;241
11:00;71;158;98;640;220
12:00;75;124;108;830;239
13:00;83;85;133;1080;285
14:00;75;93;114;980;248
15:00;76;81;109;900;241
16:00;74;72;98;1140;221
17:00;98;66;161;1650;342
18:00;104;71;209;2280;421
19:00;113;107;302;2880;573
20:00;99;166;233;2210;454
21:00;89;152;213;2110;414
22:00;80;163;178;2040;350
23:00;83;161;220;2530;418
