CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;62;30;17;28;480;104
01:00;69;39;21;34;710;120
02:00;46;82;48;70;960;151
03:00;41;81;47;70;900;147
04:00;37;78;45;78;820;155
05:00;35;72;41;68;700;137
06:00;32;73;41;69;680;137
07:00;44;72;40;136;870;250
08:00;58;71;39;150;910;286
09:00;60;63;35;112;950;231
10:00;64;52;28;106;830;225
11:00;64;31;17;87;720;196
12:00;59;27;14;60;570;149
13:00;64;20;11;55;580;147
14:00;69;17;9;50;480;144
15:00;86;15;7;57;580;173
16:00;81;15;7;45;500;149
17:00;86;16;8;53;540;167
18:00;103;15;8;85;750;233
19:00;86;19;9;70;690;193
20:00;99;25;14;73;760;210
21:00;107;34;18;94;940;251
22:00;90;35;20;61;750;182
23:00;85;35;19;44;620;151
