CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;59;59;36;1090;113
01:00;50;55;25;810;87
02:00;33;17;9;550;46
03:00;25;14;6;530;33
04:00;21;13;6;560;30
05:00;27;26;10;520;40
06:00;40;37;20;580;69
07:00;43;33;28;720;85
08:00;38;61;29;740;80
09:00;44;75;44;1130;110
10:00;52;60;34;1060;101
11:00;55;75;31;1010;101
12:00;56;42;30;1020;101
13:00;48;31;27;910;88
14:00;51;34;26;850;90
15:00;62;40;32;880;111
16:00;50;19;24;830;85
17:00;55;18;27;810;95
18:00;61;31;32;930;109
19:00;73;25;31;970;120
20:00;103;30;75;1390;216
21:00;108;37;111;1980;276
22:00;88;48;74;1590;200
23:00;72;62;59;1400;162
