CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;29;73;59;25;680;67
01:00;26;50;44;19;550;54
02:00;25;51;44;14;540;47
03:00;17;49;43;11;490;33
04:00;15;47;42;9;470;28
05:00;16;47;42;13;470;35
06:00;17;43;39;11;450;34
07:00;20;41;36;19;490;50
08:00;29;41;36;42;560;93
09:00;29;43;38;42;550;93
10:00;29;50;45;45;590;96
11:00;30;57;51;57;690;118
12:00;40;59;53;82;790;165
13:00;36;53;47;74;730;149
14:00;47;50;40;96;820;193
15:00;43;43;35;74;720;155
16:00;45;37;31;66;700;147
17:00;49;39;32;72;740;159
18:00;46;41;32;65;640;145
19:00;51;50;38;77;830;168
20:00;47;65;45;66;690;147
21:00;42;72;48;59;710;132
22:00;41;73;51;55;730;125
23:00;33;70;55;32;670;81
