CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;72;102;79;129;930;267
01:00;64;92;76;82;710;189
02:00;40;41;38;63;540;135
03:00;39;37;36;54;440;119
04:00;48;40;37;37;380;103
05:00;49;38;34;39;310;108
06:00;58;48;39;80;650;180
07:00;66;55;44;171;890;328
08:00;89;53;37;287;1260;527
09:00;87;64;34;260;1130;485
10:00;79;37;22;172;600;342
11:00;73;32;19;152;510;305
12:00;67;33;20;105;390;226
13:00;85;34;18;123;490;271
14:00;92;28;14;106;490;254
15:00;100;28;13;97;510;248
16:00;99;27;14;80;480;220
17:00;114;34;17;110;660;282
18:00;145;57;28;174;1150;411
19:00;161;79;40;326;1950;658
20:00;175;89;52;445;2430;854
21:00;178;108;64;546;3110;1012
22:00;130;89;58;346;2040;659
23:00;110;83;62;275;1710;531
